user_id,id_group,ad_date,purchase_date,promo_type,time_left
713,0,2021-03-26,,Std Bundle,2021-01-09
1327,1,2021-01-27,2021-02-13,Platinum Bundle,2020-11-05
696,1,2021-07-28,,Std Bundle,2021-05-12
5820,1,2021-01-18,2021-02-11,Platinum Bundle,2020-10-29
3038,1,2021-01-03,2021-02-21,Std Bundle,2020-09-09
1718,1,2021-03-01,2021-03-11,Platinum Bundle,2020-12-11
4475,1,2021-01-21,,Std Bundle,2020-07-31
3446,0,2021-03-22,,Std Bundle,2020-10-16
4043,1,2021-05-05,2021-05-23,Gold Bundle,2021-03-07
1476,1,2021-02-20,2021-03-04,Gold Bundle,2021-01-19
2709,1,2021-02-17,2021-04-20,Std Bundle,2020-09-02
240,1,2021-01-19,,Gold Bundle,2020-08-01
1320,1,2021-05-08,2021-06-03,Gold Bundle,2021-03-31
4978,1,2021-02-04,2021-02-27,Platinum Bundle,2020-08-18
4391,1,2021-04-17,2021-06-04,Bundle Limited,2021-01-31
4348,0,2021-03-02,2021-03-16,Std Bundle,2020-10-24
1953,0,2021-03-10,,Std Bundle,2020-11-10
5769,1,2021-06-04,,Std Bundle,2021-02-08
4817,1,2021-05-03,,Std Bundle,2021-01-08
2268,1,2021-08-13,,Std Bundle,2021-05-17
580,1,2021-01-07,2021-01-28,Gold Bundle,2020-07-17
5667,1,2021-02-24,,Std Bundle,2020-09-17
5173,1,2021-02-19,2021-04-13,Bundle Limited,2020-09-11
5481,1,2021-04-08,2021-04-30,Gold Bundle,2020-11-03
3660,1,2021-02-19,2021-03-15,Platinum Bundle,2020-09-15
1167,1,2021-04-29,2021-05-14,Platinum Bundle,2020-12-10
1352,0,2021-04-17,,Std Bundle,2021-02-04
2485,1,2021-03-23,2021-04-01,Gold Bundle,2020-12-17
777,1,2021-02-10,2021-02-16,Gold Bundle,2020-11-14
4712,1,2021-01-11,2021-02-01,Platinum Bundle,2020-11-27
3921,1,2021-07-20,2021-08-07,Gold Bundle,2021-02-22
2248,1,2021-04-13,2021-04-21,Platinum Bundle,2020-10-21
4602,1,2021-03-04,2021-03-24,Gold Bundle,2020-09-08
433,1,2021-05-29,2021-07-03,Gold Bundle,2021-02-20
2772,1,2021-04-28,2021-05-13,Platinum Bundle,2021-02-11
1823,1,2021-01-23,,Std Bundle,2020-12-04
2364,1,2021-06-15,2021-07-07,Std Bundle,2021-02-18
5401,1,2021-03-30,2021-04-07,Gold Bundle,2020-12-13
4872,1,2021-01-18,2021-02-27,Std Bundle,2020-09-19
2680,1,2021-06-14,2021-06-22,Platinum Bundle,2021-03-10
2621,1,2021-01-12,2021-03-05,Std Bundle,2020-08-16
404,1,2021-05-13,2021-05-31,Platinum Bundle,2020-11-16
246,1,2021-04-12,,Gold Bundle,2020-11-16
3978,1,2021-05-11,2021-05-23,Gold Bundle,2021-02-27
3403,1,2021-04-23,2021-05-15,Gold Bundle,2021-03-02
3388,1,2021-05-14,2021-05-31,Gold Bundle,2020-12-04
3813,1,2021-03-31,2021-04-08,Gold Bundle,2021-02-16
1714,1,2021-03-20,2021-04-02,Gold Bundle,2021-01-19
1435,1,2021-06-07,2021-06-10,Platinum Bundle,2021-04-01
4255,1,2021-01-17,2021-02-10,Platinum Bundle,2020-11-18
2611,1,2021-01-21,2021-02-12,Platinum Bundle,2020-11-12
1960,1,2021-05-21,2021-05-27,Platinum Bundle,2021-02-26
1084,1,2021-03-22,,Std Bundle,2021-02-19
5444,1,2021-01-31,2021-02-25,Platinum Bundle,2020-11-10
3518,1,2021-05-06,2021-06-06,Gold Bundle,2021-01-10
4233,1,2021-01-31,,Std Bundle,2020-12-31
3780,1,2021-03-11,2021-04-27,Bundle Limited,2020-12-20
5624,1,2021-05-11,2021-05-24,Platinum Bundle,2021-03-18
860,1,2021-01-25,,Std Bundle,2020-11-18
668,1,2021-01-24,2021-03-01,Gold Bundle,2020-08-10
3412,1,2021-03-10,2021-03-26,Gold Bundle,2020-10-17
2546,1,2021-01-01,,Std Bundle,2020-09-26
1619,1,2021-02-26,2021-03-08,Std Bundle,2020-12-24
5700,1,2021-06-25,2021-07-19,Platinum Bundle,2021-01-22
3462,1,2021-01-03,2021-02-04,Gold Bundle,2020-08-31
5526,1,2021-02-20,2021-02-25,Gold Bundle,2020-10-07
2079,1,2021-06-09,2021-06-24,Gold Bundle,2021-01-10
4634,1,2021-03-23,2021-05-29,Gold Bundle,2020-12-31
2327,1,2021-04-13,,Std Bundle,2021-01-31
2503,1,2021-05-25,,Std Bundle,2020-11-28
564,1,2021-02-02,,Gold Bundle,2020-08-16
3657,0,2021-01-17,,Std Bundle,2020-10-19
3839,0,2021-05-11,,Std Bundle,2020-11-27
1941,1,2021-05-05,2021-06-01,Platinum Bundle,2021-03-28
3130,1,2021-02-10,2021-04-05,Std Bundle,2020-10-31
1485,1,2021-04-11,,Platinum Bundle,2020-10-30
5741,1,2021-04-27,2021-06-06,Gold Bundle,2021-02-28
1282,1,2021-04-27,2021-06-19,Bundle Limited,2021-01-02
4004,1,2021-04-28,2021-06-16,Bundle Limited,2020-11-23
3039,1,2021-08-03,,Std Bundle,2021-06-12
26,0,2021-05-03,,Std Bundle,2021-02-03
365,1,2021-06-02,2021-07-13,Platinum Bundle,2021-02-03
3124,1,2021-05-26,2021-06-30,Bundle Limited,2021-03-16
2380,1,2021-01-15,2021-03-02,Platinum Bundle,2020-09-15
2647,1,2021-07-03,,Platinum Bundle,2021-05-06
3338,1,2021-03-24,2021-05-22,Std Bundle,2021-02-08
5634,1,2021-04-29,2021-06-11,Gold Bundle,2020-11-23
2424,1,2021-03-03,,Std Bundle,2020-10-07
2791,1,2021-02-15,,Platinum Bundle,2020-09-17
4785,1,2021-06-23,,Std Bundle,2021-04-10
5030,0,2021-07-25,,Std Bundle,2021-06-11
1532,1,2021-06-23,2021-08-02,Gold Bundle,2021-03-29
5251,1,2021-05-08,2021-06-18,Gold Bundle,2021-01-19
5562,1,2021-03-29,2021-05-22,Platinum Bundle,2020-11-20
3145,1,2021-02-22,2021-03-16,Platinum Bundle,2020-10-11
1924,1,2021-06-26,,Gold Bundle,2021-04-29
3423,1,2021-04-05,2021-05-26,Platinum Bundle,2020-12-26
3061,1,2021-02-26,2021-03-29,Std Bundle,2020-09-14
3378,1,2021-02-04,2021-03-18,Gold Bundle,2020-12-17
3932,1,2021-06-22,2021-08-04,Gold Bundle,2021-01-01
870,0,2021-05-24,2021-06-25,Std Bundle,2021-04-07
1037,1,2021-01-09,,Platinum Bundle,2020-08-08
83,1,2021-03-15,2021-05-22,Gold Bundle,2020-10-06
247,1,2021-03-10,2021-04-29,Gold Bundle,2020-11-23
182,1,2021-03-21,2021-04-08,Std Bundle,2020-12-24
3230,0,2021-07-23,,Std Bundle,2021-06-02
1359,1,2021-05-11,,Platinum Bundle,2021-01-08
981,1,2021-07-16,,Platinum Bundle,2021-06-05
135,1,2021-04-26,2021-05-31,Bundle Limited,2020-12-02
3035,0,2021-08-26,,Std Bundle,2021-03-21
3905,1,2021-02-19,,Platinum Bundle,2020-09-03
1847,1,2021-05-18,2021-07-07,Gold Bundle,2021-03-20
4553,0,2021-04-23,,Std Bundle,2020-12-25
4539,1,2021-02-13,2021-03-24,Std Bundle,2020-12-02
3829,1,2021-05-03,2021-06-28,Gold Bundle,2021-02-22
2002,1,2021-04-27,,Platinum Bundle,2021-02-01
1865,1,2021-06-28,,Std Bundle,2021-02-22
5656,1,2021-03-10,,Std Bundle,2020-12-12
5752,1,2021-04-27,2021-06-23,Gold Bundle,2021-01-03
4597,1,2021-07-21,,Std Bundle,2021-02-08
3593,1,2021-07-11,2021-09-03,Platinum Bundle,2021-05-30
1836,0,2021-05-04,,Std Bundle,2020-12-24
406,0,2021-03-30,,Std Bundle,2021-02-25
2582,1,2021-05-30,2021-07-11,Gold Bundle,2021-03-07
5541,1,2021-06-19,2021-07-23,Std Bundle,2021-03-15
3226,1,2021-04-13,,Std Bundle,2020-11-07
800,0,2021-03-18,,Std Bundle,2020-12-19
19,1,2021-01-27,2021-02-04,Platinum Bundle,2020-10-20
4093,1,2021-01-30,2021-04-08,Gold Bundle,2020-09-12
4335,1,2021-04-03,2021-05-11,Std Bundle,2021-02-09
1648,1,2021-04-05,2021-05-15,Gold Bundle,2020-11-28
5132,1,2021-03-13,2021-04-19,Bundle Limited,2020-12-19
4307,1,2021-07-21,,Std Bundle,2021-03-04
198,1,2021-02-26,,Std Bundle,2020-11-22
3343,1,2021-02-07,,Platinum Bundle,2020-10-31
3648,1,2021-01-16,2021-02-22,Platinum Bundle,2020-08-16
2738,0,2021-05-02,,Std Bundle,2020-12-11
3686,1,2021-05-13,2021-06-15,Platinum Bundle,2021-01-05
4465,1,2021-03-29,,Platinum Bundle,2021-02-03
5499,0,2021-05-18,2021-07-01,Std Bundle,2020-11-19
5133,0,2021-01-18,,Std Bundle,2020-08-25
294,0,2021-02-20,,Std Bundle,2020-09-03
1772,1,2021-01-30,2021-04-08,Gold Bundle,2020-08-03
2717,0,2021-05-13,,Std Bundle,2021-01-14
1221,1,2021-02-09,,Platinum Bundle,2020-09-12
1014,1,2021-04-06,,Platinum Bundle,2021-02-26
5498,1,2021-01-26,2021-04-02,Gold Bundle,2020-11-28
3968,1,2021-05-11,,Platinum Bundle,2021-02-03
4823,0,2021-01-06,2021-03-01,Std Bundle,2020-07-24
201,1,2021-05-21,2021-07-11,Gold Bundle,2020-12-06
5218,0,2021-05-19,,Std Bundle,2021-03-09
3086,1,2021-04-19,2021-06-19,Gold Bundle,2021-02-22
2746,1,2021-02-03,2021-03-17,Bundle Limited,2020-10-25
3449,1,2021-04-01,2021-05-08,Gold Bundle,2021-01-04
5341,1,2021-03-04,2021-04-09,Platinum Bundle,2020-12-07
5233,0,2021-05-13,2021-06-16,Std Bundle,2020-12-10
5510,1,2021-04-10,2021-06-03,Std Bundle,2020-11-06
3341,1,2021-05-17,,Platinum Bundle,2021-01-13
1909,1,2021-03-11,2021-04-07,Platinum Bundle,2020-10-23
1688,1,2021-04-14,2021-06-20,Gold Bundle,2020-12-29
4611,1,2021-03-05,,Platinum Bundle,2020-09-16
4157,1,2021-03-26,,Platinum Bundle,2020-12-04
2785,1,2021-01-22,2021-03-10,Std Bundle,2020-08-05
1616,0,2021-07-19,,Std Bundle,2021-05-19
4713,1,2021-04-10,2021-05-03,Platinum Bundle,2020-10-18
5219,1,2021-04-25,,Std Bundle,2020-12-25
1590,1,2021-05-02,2021-07-09,Gold Bundle,2021-03-23
474,1,2021-01-09,2021-02-11,Std Bundle,2020-07-13
790,1,2021-03-10,2021-04-23,Gold Bundle,2021-01-30
660,1,2021-03-06,,Platinum Bundle,2020-11-26
372,1,2021-04-23,,Std Bundle,2020-11-30
3994,1,2021-05-26,2021-07-24,Gold Bundle,2021-04-23
5579,1,2021-05-29,2021-07-10,Std Bundle,2021-01-03
2902,0,2021-04-22,,Std Bundle,2021-01-17
2914,1,2021-05-27,2021-06-02,Platinum Bundle,2021-03-02
356,1,2021-04-09,,Std Bundle,2021-02-22
3045,0,2021-07-16,,Std Bundle,2021-05-06
4665,1,2021-03-01,,Platinum Bundle,2020-11-16
4585,1,2021-06-20,,Std Bundle,2021-02-05
2358,0,2021-04-22,2021-05-17,Std Bundle,2021-03-10
4071,1,2021-02-25,2021-04-01,Gold Bundle,2020-12-22
2395,1,2021-01-26,2021-02-19,Platinum Bundle,2020-08-06
5505,1,2021-05-21,2021-07-06,Platinum Bundle,2021-02-05
1732,1,2021-01-23,2021-02-04,Platinum Bundle,2020-11-01
1538,1,2021-07-07,2021-09-02,Gold Bundle,2021-04-13
5719,0,2021-02-01,2021-03-17,Std Bundle,2020-11-06
483,1,2021-04-12,2021-06-01,Gold Bundle,2021-02-07
918,0,2021-05-12,2021-06-06,Std Bundle,2020-12-21
869,1,2021-01-02,2021-01-15,Platinum Bundle,2020-07-31
4309,0,2021-03-06,2021-05-04,Std Bundle,2021-01-28
3151,1,2021-01-01,2021-02-09,Gold Bundle,2020-10-16
1782,0,2021-07-26,,Std Bundle,2021-04-07
3081,1,2021-01-21,2021-03-29,Gold Bundle,2020-12-10
5627,0,2021-03-30,,Std Bundle,2020-10-12
5126,0,2021-04-24,,Std Bundle,2021-01-17
4843,1,2021-04-04,,Platinum Bundle,2021-02-27
1145,1,2021-01-16,2021-03-11,Gold Bundle,2020-11-12
5329,1,2021-05-22,2021-06-12,Platinum Bundle,2021-02-23
5844,1,2021-06-27,2021-08-09,Bundle Limited,2021-03-07
1225,1,2021-02-18,,Std Bundle,2020-11-18
4571,1,2021-04-23,2021-06-18,Gold Bundle,2021-02-24
539,0,2021-03-31,,Std Bundle,2020-10-12
527,1,2021-04-21,,Platinum Bundle,2021-01-18
2766,0,2021-07-20,2021-08-19,Std Bundle,2021-05-08
5012,1,2021-03-08,2021-04-15,Std Bundle,2021-01-17
1526,1,2021-02-01,2021-03-11,Bundle Limited,2020-08-30
5457,1,2021-08-11,,Std Bundle,2021-02-23
4859,1,2021-04-06,2021-05-28,Gold Bundle,2020-11-20
1427,1,2021-04-10,2021-06-10,Gold Bundle,2020-10-31
2584,1,2021-02-17,2021-04-03,Gold Bundle,2020-11-27
2954,1,2021-03-07,2021-04-30,Bundle Limited,2020-11-27
3331,0,2021-03-09,,Std Bundle,2020-10-03
5434,1,2021-05-09,,Platinum Bundle,2021-02-13
1354,1,2021-01-16,2021-03-19,Gold Bundle,2020-08-30
4336,1,2021-01-20,,Platinum Bundle,2020-12-04
584,0,2021-02-01,,Std Bundle,2021-01-02
3494,0,2021-03-12,2021-04-28,Std Bundle,2021-01-18
5184,1,2021-05-19,2021-07-12,Gold Bundle,2021-03-31
1592,1,2021-04-15,2021-06-10,Gold Bundle,2021-01-15
2896,1,2021-03-06,2021-04-13,Gold Bundle,2020-09-19
5028,1,2021-03-03,2021-04-30,Gold Bundle,2021-01-01
3186,1,2021-05-07,2021-05-31,Platinum Bundle,2021-03-12
419,1,2021-04-01,2021-06-04,Gold Bundle,2020-11-04
1806,1,2021-05-19,2021-06-08,Platinum Bundle,2021-02-11
3879,1,2021-08-14,,Std Bundle,2021-05-15
121,1,2021-01-17,2021-02-15,Std Bundle,2020-09-02
1209,1,2021-03-17,2021-04-07,Std Bundle,2021-01-20
4625,0,2021-01-28,2021-02-27,Std Bundle,2020-12-14
472,1,2021-05-01,2021-05-21,Platinum Bundle,2020-11-19
886,1,2021-01-22,,Std Bundle,2020-09-17
2271,1,2021-02-19,2021-03-24,Platinum Bundle,2021-01-03
2579,0,2021-06-01,,Std Bundle,2021-05-01
2544,0,2021-02-12,,Std Bundle,2020-11-02
4384,1,2021-07-12,2021-09-09,Platinum Bundle,2021-03-31
5458,0,2021-01-05,2021-01-13,Std Bundle,2020-10-04
3886,1,2021-05-30,,Platinum Bundle,2021-03-07
1932,0,2021-04-21,,Std Bundle,2021-01-16
5310,1,2021-03-01,2021-04-05,Bundle Limited,2020-12-04
5488,1,2021-03-28,2021-05-05,Platinum Bundle,2020-12-04
4951,1,2021-06-15,,Std Bundle,2021-02-26
4477,1,2021-05-07,2021-07-07,Gold Bundle,2021-03-08
4463,1,2021-03-03,2021-03-28,Std Bundle,2021-01-24
5638,1,2021-08-16,,Gold Bundle,2021-07-01
2609,1,2021-01-19,,Std Bundle,2020-10-08
2347,1,2021-05-13,2021-05-15,Platinum Bundle,2021-03-05
5720,1,2021-01-21,2021-02-16,Platinum Bundle,2020-10-17
1323,1,2021-03-20,2021-04-24,Gold Bundle,2021-01-13
855,0,2021-04-29,,Std Bundle,2020-12-07
393,0,2021-01-22,,Std Bundle,2020-12-02
3817,1,2021-04-28,2021-05-30,Gold Bundle,2021-03-21
4760,1,2021-01-04,,Std Bundle,2020-07-15
2422,1,2021-03-03,,Platinum Bundle,2020-12-10
1952,1,2021-05-17,,Std Bundle,2021-02-10
5611,1,2021-01-25,,Std Bundle,2020-08-17
3662,0,2021-01-07,,Std Bundle,2020-10-28
2496,1,2021-01-01,2021-02-13,Platinum Bundle,2020-07-27
2296,0,2021-04-07,2021-06-15,Std Bundle,2021-02-04
4489,1,2021-04-12,2021-04-13,Platinum Bundle,2020-12-09
2441,1,2021-02-19,,Platinum Bundle,2020-11-03
1165,1,2021-06-22,2021-07-25,Gold Bundle,2021-01-10
4688,1,2021-03-11,2021-04-19,Gold Bundle,2020-11-12
2450,1,2021-01-24,,Std Bundle,2020-10-20
2219,1,2021-04-15,2021-06-24,Gold Bundle,2020-10-29
744,1,2021-06-03,2021-06-19,Platinum Bundle,2021-01-08
3010,1,2021-01-03,,Std Bundle,2020-07-08
2820,1,2021-05-13,2021-06-17,Gold Bundle,2020-11-28
3416,1,2021-02-26,,Std Bundle,2021-01-12
5501,1,2021-04-01,,Platinum Bundle,2021-03-01
5800,1,2021-03-03,2021-04-15,Bundle Limited,2021-01-01
4150,1,2021-02-15,,Platinum Bundle,2020-11-03
2622,0,2021-01-26,,Std Bundle,2020-12-12
2773,1,2021-08-11,,Std Bundle,2021-07-01
2161,1,2021-04-12,,Std Bundle,2021-03-11
4604,1,2021-02-23,,Platinum Bundle,2020-10-21
130,1,2021-02-26,2021-04-29,Std Bundle,2020-11-03
2451,1,2021-06-03,2021-07-18,Gold Bundle,2021-03-09
5722,0,2021-01-04,2021-01-25,Std Bundle,2020-10-02
2105,1,2021-03-16,,Platinum Bundle,2020-11-17
1564,1,2021-05-13,,Std Bundle,2021-01-24
3556,0,2021-05-16,,Std Bundle,2020-11-24
5098,1,2021-04-16,2021-06-04,Gold Bundle,2020-12-26
3182,1,2021-07-05,2021-08-26,Bundle Limited,2021-05-06
4265,1,2021-05-03,2021-06-13,Bundle Limited,2020-11-05
2128,1,2021-04-18,,Platinum Bundle,2020-12-08
2222,1,2021-04-19,2021-06-28,Gold Bundle,2020-12-30
2935,1,2021-02-04,,Platinum Bundle,2020-11-21
541,1,2021-01-29,2021-02-06,Std Bundle,2020-11-17
4627,1,2021-07-27,2021-09-08,Gold Bundle,2021-02-28
157,0,2021-04-27,,Std Bundle,2020-11-22
77,1,2021-01-16,2021-03-24,Gold Bundle,2020-11-12
417,1,2021-01-16,2021-03-07,Bundle Limited,2020-09-18
4174,1,2021-07-30,,Bundle Limited,2021-04-07
2002,1,2021-03-27,2021-05-06,Platinum Bundle,2020-12-21
2305,0,2021-06-02,2021-06-11,Std Bundle,2021-01-01
1033,1,2021-05-04,2021-06-20,Bundle Limited,2021-03-10
3063,1,2021-05-04,,Std Bundle,2021-01-06
1335,0,2021-07-05,,Std Bundle,2021-03-06
3592,1,2021-05-19,,Platinum Bundle,2020-12-31
4271,1,2021-01-18,,Platinum Bundle,2020-12-19
2662,1,2021-02-01,,Std Bundle,2020-11-20
467,1,2021-01-25,2021-04-03,Gold Bundle,2020-09-25
2127,1,2021-01-21,,Platinum Bundle,2020-12-01
1743,1,2021-03-11,2021-04-24,Gold Bundle,2021-01-01
926,1,2021-02-27,2021-03-10,Std Bundle,2020-12-30
1560,1,2021-03-06,,Std Bundle,2020-12-14
1805,1,2021-05-12,2021-06-27,Bundle Limited,2020-12-29
3558,1,2021-02-06,,Std Bundle,2020-09-05
428,1,2021-02-04,2021-04-12,Gold Bundle,2020-11-30
2244,1,2021-07-16,,Platinum Bundle,2021-02-09
1929,1,2021-01-19,,Platinum Bundle,2020-11-20
610,1,2021-07-15,,Platinum Bundle,2021-03-09
505,1,2021-05-27,2021-07-04,Bundle Limited,2021-01-24
2880,1,2021-03-12,2021-04-23,Gold Bundle,2020-09-18
4792,0,2021-07-04,2021-07-31,Std Bundle,2021-01-09
3800,1,2021-05-07,2021-06-25,Gold Bundle,2021-02-19
3818,0,2021-02-10,,Std Bundle,2020-12-23
5670,1,2021-04-19,,Platinum Bundle,2020-12-28
3023,1,2021-05-22,2021-06-17,Platinum Bundle,2021-02-19
5551,1,2021-06-10,,Std Bundle,2021-05-08
508,1,2021-01-08,,Std Bundle,2020-09-18
706,1,2021-05-11,,Std Bundle,2021-03-19
2241,1,2021-03-30,2021-05-19,Bundle Limited,2020-11-12
389,1,2021-05-04,2021-07-13,Gold Bundle,2021-03-10
5262,1,2021-04-13,2021-06-05,Bundle Limited,2021-01-28
2735,1,2021-03-05,2021-04-23,Gold Bundle,2020-11-18
4175,1,2021-05-17,,Platinum Bundle,2021-03-30
3437,1,2021-05-14,,Platinum Bundle,2020-12-27
1208,1,2021-01-12,2021-02-18,Gold Bundle,2020-10-20
3522,1,2021-03-16,,Platinum Bundle,2020-12-01
1283,1,2021-04-05,,Platinum Bundle,2021-02-04
156,1,2021-03-19,2021-04-27,Platinum Bundle,2020-11-16
2827,1,2021-05-06,,Std Bundle,2021-04-01
2555,0,2021-06-10,,Std Bundle,2021-03-15
962,0,2021-01-19,2021-01-30,Std Bundle,2020-08-12
1892,1,2021-07-26,2021-09-03,Gold Bundle,2021-06-03
3837,0,2021-01-06,,Std Bundle,2020-10-03
4006,1,2021-02-21,2021-05-01,Gold Bundle,2020-11-21
1234,1,2021-03-01,2021-04-29,Platinum Bundle,2020-12-10
3887,1,2021-05-25,2021-05-31,Platinum Bundle,2020-11-30
837,1,2021-01-10,,Platinum Bundle,2020-07-27
2123,1,2021-02-17,2021-04-28,Gold Bundle,2020-09-09
1842,1,2021-03-11,2021-03-23,Std Bundle,2020-12-20
4266,1,2021-06-27,2021-08-10,Platinum Bundle,2021-05-09
3350,1,2021-01-05,2021-02-23,Platinum Bundle,2020-07-17
1938,1,2021-04-10,,Platinum Bundle,2021-01-18
876,1,2021-03-02,,Platinum Bundle,2021-01-27
163,1,2021-08-23,,Std Bundle,2021-04-19
5845,1,2021-06-05,,Std Bundle,2021-04-19
3264,1,2021-01-18,2021-03-04,Bundle Limited,2020-10-06
595,1,2021-01-14,,Std Bundle,2020-09-28
5303,1,2021-05-12,2021-07-06,Platinum Bundle,2021-03-22
2270,0,2021-02-14,,Std Bundle,2020-12-23
3060,1,2021-03-17,2021-04-19,Platinum Bundle,2020-09-26
1222,1,2021-01-01,,Platinum Bundle,2020-10-19
763,1,2021-01-20,2021-03-11,Gold Bundle,2020-11-02
3369,0,2021-01-01,2021-02-28,Std Bundle,2020-10-08
5823,1,2021-03-30,2021-05-15,Gold Bundle,2020-12-24
3843,1,2021-01-20,2021-03-03,Std Bundle,2020-08-16
4599,1,2021-05-30,2021-08-03,Gold Bundle,2021-02-16
5597,1,2021-02-17,2021-04-28,Gold Bundle,2020-09-24
97,1,2021-01-22,2021-02-27,Std Bundle,2020-11-07
342,1,2021-05-29,2021-07-03,Gold Bundle,2021-02-23
405,1,2021-05-16,,Std Bundle,2021-02-03
4084,1,2021-03-21,2021-05-08,Gold Bundle,2021-01-11
2334,1,2021-07-18,2021-08-30,Gold Bundle,2021-03-26
1278,1,2021-04-11,2021-04-13,Platinum Bundle,2020-10-29
2405,1,2021-05-19,2021-05-29,Std Bundle,2020-12-23
2140,1,2021-06-21,,Platinum Bundle,2021-01-22
5324,1,2021-04-21,2021-05-23,Gold Bundle,2021-02-21
3961,0,2021-03-27,,Std Bundle,2020-11-07
2666,1,2021-06-23,,Platinum Bundle,2021-05-03
2523,1,2021-01-17,,Std Bundle,2020-09-28
368,0,2021-07-28,,Std Bundle,2021-04-14
3398,1,2021-01-01,2021-02-14,Gold Bundle,2020-09-01
2568,1,2021-04-08,2021-06-04,Gold Bundle,2021-01-10
4614,1,2021-04-01,2021-05-18,Gold Bundle,2020-11-03
1247,1,2021-02-09,,Platinum Bundle,2020-12-14
3042,0,2021-01-05,2021-01-24,Std Bundle,2020-11-14
15,1,2021-08-01,,Platinum Bundle,2021-06-30
5847,1,2021-01-20,,Platinum Bundle,2020-12-09
3693,0,2021-02-14,,Std Bundle,2020-08-26
2876,1,2021-02-07,,Std Bundle,2020-11-07
5274,1,2021-05-28,2021-08-04,Gold Bundle,2021-02-23
5131,1,2021-07-04,2021-08-30,Gold Bundle,2021-05-02
5507,1,2021-06-25,2021-08-19,Gold Bundle,2021-05-03
3312,1,2021-02-25,,Platinum Bundle,2021-01-01
1617,1,2021-01-25,2021-02-25,Gold Bundle,2020-11-27
1158,1,2021-05-07,,Platinum Bundle,2020-11-28
3451,1,2021-01-01,2021-02-21,Gold Bundle,2020-09-23
377,0,2021-03-28,2021-05-10,Std Bundle,2020-10-10
4608,0,2021-05-09,,Std Bundle,2020-12-01
747,1,2021-04-25,,Platinum Bundle,2021-03-04
3360,1,2021-05-20,2021-06-29,Gold Bundle,2021-01-04
1092,1,2021-03-10,2021-05-05,Gold Bundle,2020-09-15
1822,0,2021-06-30,2021-07-19,Std Bundle,2021-03-15
5655,0,2021-05-11,,Std Bundle,2021-01-16
5650,1,2021-02-04,,Platinum Bundle,2020-11-01
3767,1,2021-04-10,,Platinum Bundle,2020-12-25
880,1,2021-02-21,2021-04-11,Platinum Bundle,2020-11-20
5392,1,2021-01-26,2021-03-11,Gold Bundle,2020-11-06
1562,1,2021-02-05,,Std Bundle,2020-10-06
1004,1,2021-03-11,2021-04-26,Gold Bundle,2020-10-21
1438,1,2021-03-18,,Platinum Bundle,2020-10-01
2888,1,2021-01-18,2021-02-01,Platinum Bundle,2020-08-03
120,1,2021-01-30,2021-03-15,Gold Bundle,2020-12-20
5171,1,2021-05-14,2021-07-22,Gold Bundle,2021-01-27
1703,1,2021-04-20,2021-05-23,Platinum Bundle,2020-11-24
601,1,2021-05-13,,Std Bundle,2021-03-02
3494,1,2021-04-12,2021-06-05,Bundle Limited,2020-12-03
3709,1,2021-04-12,2021-06-21,Gold Bundle,2021-01-13
245,0,2021-01-02,,Std Bundle,2020-09-03
2833,0,2021-04-07,,Std Bundle,2020-12-26
4972,1,2021-05-01,2021-06-10,Platinum Bundle,2021-01-13
1969,1,2021-03-11,2021-03-19,Std Bundle,2020-11-03
4797,0,2021-04-24,2021-05-24,Std Bundle,2021-01-16
2268,0,2021-03-10,,Std Bundle,2020-12-05
2775,1,2021-06-15,2021-08-24,Gold Bundle,2021-01-07
4525,1,2021-02-08,,Std Bundle,2020-10-31
3686,0,2021-02-15,,Std Bundle,2020-09-06
2176,0,2021-07-29,,Std Bundle,2021-03-17
2003,0,2021-01-22,,Std Bundle,2020-09-09
4099,1,2021-04-25,,Platinum Bundle,2021-02-16
2826,1,2021-04-14,2021-05-24,Platinum Bundle,2021-01-12
2331,1,2021-03-11,2021-04-23,Gold Bundle,2020-12-14
4946,1,2021-01-08,2021-02-17,Platinum Bundle,2020-08-11
986,1,2021-04-05,2021-05-27,Gold Bundle,2020-10-17
2786,1,2021-02-28,2021-03-26,Platinum Bundle,2020-12-24
631,1,2021-02-03,2021-03-18,Gold Bundle,2020-11-11
2577,1,2021-02-16,,Platinum Bundle,2021-01-17
650,1,2021-05-09,2021-06-18,Platinum Bundle,2021-01-29
1538,1,2021-04-30,2021-07-06,Gold Bundle,2021-03-15
1183,1,2021-05-07,2021-06-14,Std Bundle,2020-11-30
2201,1,2021-03-24,2021-05-13,Gold Bundle,2021-02-02
2385,0,2021-01-03,2021-02-20,Std Bundle,2020-10-24
4054,1,2021-05-30,,Std Bundle,2021-04-29
4041,1,2021-05-14,2021-06-23,Platinum Bundle,2020-12-25
3805,0,2021-01-16,2021-01-26,Std Bundle,2020-11-08
1248,1,2021-03-14,2021-04-23,Platinum Bundle,2020-11-23
5080,1,2021-01-10,2021-02-19,Platinum Bundle,2020-08-29
3454,1,2021-01-14,2021-02-24,Std Bundle,2020-11-25
1808,1,2021-04-11,2021-05-21,Platinum Bundle,2020-11-23
2313,1,2021-03-13,,Std Bundle,2020-10-09
2273,1,2021-02-07,2021-03-19,Platinum Bundle,2020-08-18
4061,1,2021-01-19,2021-03-17,Platinum Bundle,2020-11-19
4786,1,2021-07-20,2021-08-29,Platinum Bundle,2021-03-25
